bug_ref,ticket_ref,cluster,symptom_family,rc_guess,status,tester_quote,notes
TAL-00998#1,TAL-00998,orders,order-entry,RC-5,user_replied,خلي لون صفر ابيض مش احمر واخضر,auto-split: one bug per short thread
TAL-01062#1,TAL-01062,orders,order-entry,RC-5,resolved,"Don't let me enter more than 5 numbers in the entry and SL/TP fields. And in the lot field, don't let me enter more than 3. And don't let me enter a negative number.",auto-split: one bug per short thread
TAL-01104#1,TAL-01104,orders,order-entry,RC-5,resolved,لما اكون فاتح صفقات واعمل ريفريش بيختفو الصفقات,auto-split: one bug per short thread
TAL-01162#1,TAL-01162,orders,slow-interaction,RC-7,resolved,on add trade manual,auto-split: one bug per short thread
TAL-01361#1,TAL-01361,orders,order-entry,RC-5,open,بعد ما الغيت الاوردرات الليميت ظهر الهدف والستوب,auto-split: one bug per short thread
TAL-01513#1,TAL-01513,orders,order-entry,RC-5,resolved,خليهم رقم واحد او اثنين بعد النقطة خلي بينهم تناسق مش واحد 3 ارقام بعد النقطة والتاني رقم,auto-split: one bug per short thread
TAL-01514#1,TAL-01514,orders,slow-interaction,RC-7,resolved,هل الصفر يعتبر غير مربح؟,auto-split: one bug per short thread
TAL-00245#1,TAL-00245,replay,first-click-fails,RC-1,user_replied,Cannot change price line count or add level on first click in input,
TAL-00245#2,TAL-00245,replay,first-click-fails,RC-1,user_replied,Fib speed fan controls do not work on first click,
TAL-00245#3,TAL-00245,replay,quick-menu-defect,RC-1,user_replied,Reset button missing or non-functional,
TAL-00245#4,TAL-00245,replay,stuck-until-click,RC-2,user_replied,Vertically drawn fan invisible until moved again,
TAL-00245#5,TAL-00245,replay,visibility-toggle,RC-2,user_replied,Time level colors toggle does not work,Arabic: time level colors not working
TAL-00245#6,TAL-00245,replay,ghost-after-delete,RC-1,user_replied,Apply default hides background in widget but ghost remains on chart text,
TAL-00245#7,TAL-00245,replay,visibility-toggle,RC-2,user_replied,Grid shown on chart while grid enable is off in widget,
TAL-00245#8,TAL-00245,replay,label-mis-anchor,RC-3,user_replied,Level numbers move with chart pan instead of staying fixed,Arabic: numbers should stay fixed on left
TAL-00245#9,TAL-00245,replay,quick-menu-defect,RC-1,user_replied,Apply default sets incorrect thickness in style menu,
TAL-00245#10,TAL-00245,replay,label-mis-anchor,RC-3,user_replied,Tool near bottom bar renders below screen edge,
TAL-00245#11,TAL-00245,replay,quick-menu-defect,RC-1,user_replied,Second drawn tool does not inherit first tool saved settings template,
TAL-00815#1,TAL-00815,replay,replay-interaction,RC-8,resolved,الريبلاي بالعافية بيتحرك,auto-split: one bug per short thread
TAL-00819#1,TAL-00819,replay,drag-mis-anchor,RC-3,resolved,sdaf,auto-split: one bug per short thread
TAL-00910#1,TAL-00910,replay,replay-interaction,RC-8,resolved,حطيت الاعدادات وما اشتغلو مثل عدد العقود 4 دروداون نهاية اليوم خسارة كلية 2000 من المفروض انو يجيب زي كارد بروسس شو صار بالحساب وهيك وتم تخطي الحساب او اختراقه وهيك,auto-split: one bug per short thread
TAL-00912#1,TAL-00912,replay,replay-interaction,RC-8,resolved,when click space and play replay it should type play when pause type paused لا تخلي الاثنين نفس الشي paused,auto-split: one bug per short thread
TAL-00913#1,TAL-00913,replay,replay-interaction,RC-8,resolved,"When I press the ""Step forward one bar"" button (Shift+→ or .), and activate the tick-by-tick reply, the reply starts and then goes back a few candles.",auto-split: one bug per short thread
TAL-00933#1,TAL-00933,replay,replay-interaction,RC-8,resolved,4-panel + replay play. no 1 don't move with 2-3-4,auto-split: one bug per short thread
TAL-00996#1,TAL-00996,replay,replay-interaction,RC-8,resolved,"the mode window should disappear when i click anywhere outside it, also double the speed for the tick mode",auto-split: one bug per short thread
TAL-01096#1,TAL-01096,replay,label-mis-anchor,RC-3,resolved,"When I enable Reply and double-tap the price label, a glitch occurs.",auto-split: one bug per short thread
TAL-01097#1,TAL-01097,replay,stuck-until-click,RC-2,user_replied,"When tick-by-tick is at a speed of 30, it moves smoothly. But if you raise it above 30, it starts moving candle by candle and gets stuck.",auto-split: one bug per short thread
TAL-01103#1,TAL-01103,replay,slow-interaction,RC-2,resolved,"There's a difference between running Reply without clicking on the chart (it's a bit slow) and running Reply while holding down the chart (it's very, very fast).",auto-split: one bug per short thread
TAL-01158#1,TAL-01158,replay,replay-interaction,RC-8,resolved,when we switch to prop should be like this Backtest-Prop,auto-split: one bug per short thread
TAL-01201#1,TAL-01201,replay,replay-interaction,RC-8,resolved,The Fib speed fan needs proper level adjustment,auto-split: one bug per short thread
TAL-01284#1,TAL-01284,replay,replay-interaction,RC-8,resolved,"When I enable Reply, the candle's end time isn't correct. Meaning the candle's time isn't finished.",auto-split: one bug per short thread
TAL-01358#1,TAL-01358,replay,replay-interaction,RC-8,resolved,"When I zoom in and out, the screen stops moving with the replay. Is it possible to make it like fxreplay?",auto-split: one bug per short thread
TAL-01416#1,TAL-01416,replay,label-mis-anchor,RC-3,resolved,"When I enable Reply and scroll back on the chart, then double-tap the price label, the chart starts moving on its own and freezes up and down.",auto-split: one bug per short thread
TAL-01419#1,TAL-01419,replay,replay-interaction,RC-8,resolved,لما امشي السعر كم يوم وبعدين اضغط refresh بيرجع السعر لليوم السابق,auto-split: one bug per short thread
TAL-01492#1,TAL-01492,replay,label-mis-anchor,RC-3,open,"When I enable Reply and have any tool drawn on the chart, but I click on the price label, the tool freezes and won't return to its place unless I click on the chart.",auto-split: one bug per short thread
PLAN2-FOUND#1,,chart_core_ui,selection-chrome,RC-1,open,"the blue border not showing at all",Found during T1 step-7 retest (2026-07-13). Blue Ctrl+drag marquee-select border does not draw on main chart OR panels. D-007 three-switch isolation matrix (ownership-V2 / lifecycle-V2 / legacy-retire-V2 individually AND all-three-off) = border never returns => PRE-EXISTING engine defect (chart.js drawCtrlMarqueeSelect ~:18645 / predicate ~:31174), NOT a T1 regression. Does not block T1 (D-007). Routed to T1 step 8.
PLAN2-FOUND#2,,chart_core_ui,slow-interaction,RC-1,open,"ctrl and drag is work sometime and sometime make the shape jump",Found during T1 step-7 retest (2026-07-13). Ctrl+drag on a tool is intermittent: sometimes selects/marquees, sometimes the shape jumps. Engine-owned Ctrl+drag path. Routed to T1 step 8 diagnostic.
HR-PARITY#1,,multichart_layouts,multichart-parity,RC-4,measurement-artifact,"panel-B single-click select does not show parent V9 quick bar",CLOSED D-021: H-R01 harness click-miss on panned charts (off-viewport coords). Re-validated GREEN post hitcoord fix; testers' live experience never disagreed. NOT fixed — measurement-artifact.
HR-PARITY#2,,drawing_tools,selection-menu-desync,RC-4,measurement-artifact,"double-click after select does not open parent settings",CLOSED D-021: H-R04 harness click-miss artifact. Isolated PASS post hitcoord fix. NOT fixed.
HR-PARITY#3,,drawing_tools,selection-menu-desync,RC-4,measurement-artifact,"Esc closes settings but selection chrome remains",CLOSED D-021: H-R05 harness click-miss artifact. Isolated PASS post hitcoord fix. NOT fixed.
HR-PARITY#4,,drawing_tools,ghost-after-delete,RC-4,open,"Delete key does not remove selected drawing in multichart iframe",H-R06 honest engine RED — Lane 1 P4 Delete IMPL in flight. Harness A/B: --panel-keyboard-off / REACT_PARITY_PANEL_KEYBOARD_OFF.
HR-PARITY#5,,multichart_layouts,multichart-parity,RC-4,open,"cross-panel select leaves both panels with selection chrome",H-R07 honest engine RED — Lane 2 P5 peer isolation. Harness A/B: --peer-deselect-off / REACT_PARITY_PEER_DESELECT_OFF.
HR-PARITY#6,,drawing_tools,selection-menu-desync,RC-4,open,"panel-B select/settings chain broken; host Esc leaves V9 toolbar",T0 step 9 H-R09: panel-B single-click no V9 bar + dbl-click no settings; host chain opens settings but Esc leaves toolbarVisible=true. T1 owns multichart selection/settings lifecycle.
HR-PARITY#7,,drawing_tools,selection-menu-desync,RC-4,measurement-artifact,"panel-B double-click does not open parent settings (settings flash)",CLOSED D-021: H-R13 harness click-miss artifact. Isolated PASS post hitcoord fix. NOT fixed.
HR-PARITY#8,,drawing_tools,selection-chrome,RC-4,measurement-artifact,"panel-B Ctrl+drag marquee border does not draw in iframe",CLOSED D-021: H-R08/H-R14 harness click-miss artifact. Isolated PASS post hitcoord fix. NOT fixed.
HR-PARITY#9,,drawing_tools,selection-chrome,RC-4,measurement-artifact,"single-click select store desync / orphan handles (H-R02)",CLOSED D-021: H-R02 harness click-miss artifact. Phase-1 ON 10/10 PASS post hitcoord fix. NOT fixed — measurement-artifact.
HR-PARITY#10,,drawing_tools,selection-menu-desync,RC-4,measurement-artifact,"Ctrl+click multi-select does not populate store (H-R03)",CLOSED D-021: H-R03 harness click-miss artifact. Phase-1 A/B proves substrate required (--phase1-off 10/10 FAIL). NOT fixed.
HR-PARITY#11,,drawing_tools,selection-menu-desync,RC-4,open,"iframe dbl-click on drawing misread as canvas-background → deselectAll(fromCanvasBackground:true) → spurious toolDeselected parent close (duplicate-actuation family with H-R03)",D-026 transport fix (20260717b03) treats parent dismiss/close ordering; root iframe hit-test defect NOT fixed (drawing-tools-manager.js deselectAll ~10229). Non-blocking registry follow-up per ESC-023/D-026.
PLAN2-FOUND#3,,multichart_layouts,objects-tree-duplication,RC-4,open,"Objects Tree lists the same shape multiple times (duplicated entries) in a multichart layout",Found by PO during T1-step18 local spot-check (build 20260712b97, 4-panel mcLayout). Right-panel Objects Tree shows repeated Brush 1/2/3 + Rectangle entries. Mechanism guess: multichart drawing sync-bridge (peer mirror) adds each synced drawing to a shared Objects Tree once per panel instead of one panel-scoped/deduped entry (RC-4 peer sync; possible RC-2 list-invalidation overlap). Owner: Lane 2 (multichart) diagnostic; likely folds into peer-sync/routing family. Needs honest verification per ESC-011.
RC3-HS25#1,,chart_core_ui,eased-follow-seam,RC-3,open,"Same-TF multichart replay panel offsetX leaps one candleSpacing per bar seam (not sub-candle eased)",T5 step 3 H-S25 0/3 FAIL-REAL-BUG: maxStepDeviceDelta==candleSpacingDevicePx (7.002px) changedFraction~0.49 not >0.60. Mechanism: panel-cmd-bridge.js forceSamePairParentDataMirror same-TF play path (_panelPlayFollowContinuousOffsetX ~L1794) bar-quantizes offsetX at seams; followRenders>0 but motion not eased. NOT in T5 Phase 2 scope (drawing-tools-base clamp). Kill-switch __TALARIA_MC_DISABLE_SAMETF_PANEL_PLAY_EASED_FOLLOW. Owner: T8 multichart replay follow family.
